"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2981386,"July 28, 2024",Florida,Pensacola,"6405 Wagner Rd",2,5,0,0,0,N/A
2981128,"July 28, 2024","New York",Rochester,"Bridge View Dr",2,5,0,0,1,N/A
2974973,"July 22, 2024",Wisconsin,Milwaukee,"6901 W Vienna Ave",1,8,0,0,1,N/A
2974593,"July 21, 2024",Mississippi,Indianola,"200 Church Ave",1,15,2,0,0,N/A
2974777,"July 21, 2024",Indiana,Anderson,"2200 block of Arrow Ave",0,7,0,1,6,N/A
2974135,"July 21, 2024",Pennsylvania,Philadelphia,"2100 block of N Alden St",3,5,0,1,2,N/A
2967889,"July 13, 2024",Alabama,Birmingham,"3427 27th St N",4,10,0,0,2,N/A
2961716,"July 7, 2024",Michigan,Detroit,"Reno St and Rossini Dr",2,19,0,1,1,N/A
2960811,"July 6, 2024",Kentucky,Florence,"2673 Ridgecrest Dr",4,3,1,0,0,N/A
2959241,"July 5, 2024",Illinois,Chicago,"1300 block of W Hastings St",0,8,0,0,0,N/A
2959290,"July 5, 2024",Illinois,Chicago,"100 block of S Menard Ave",1,6,0,0,0,N/A
2959184,"July 4, 2024",Pennsylvania,Philadelphia,"1900 block of Salford St",1,8,0,0,0,N/A
2959943,"July 4, 2024",Missouri,"Saint Louis","8th St and Pine St",0,7,0,0,0,N/A
2959734,"July 4, 2024",Mississippi,"Ocean Springs","Cumberland Rd",0,16,0,0,1,N/A
2953462,"June 28, 2024",Nebraska,Crete,"1200 block of Crestline Dr",0,7,1,0,0,N/A
2951432,"June 26, 2024",California,Lancaster,"800 block of E Ave J-12",2,5,0,0,2,N/A
2948840,"June 24, 2024",Ohio,Dayton,"1530 Home Ave",2,5,0,0,0,N/A
2947726,"June 23, 2024",Ohio,Columbus,"1100 block of N High St",0,10,0,0,0,N/A
2947849,"June 23, 2024",Alabama,Montgomery,"N Pass Rd and Coliseum Blvd",0,9,0,0,0,N/A
2946903,"June 22, 2024",Kentucky,Louisville,"2523 West Broadway",1,7,0,0,0,N/A
2945819,"June 21, 2024",Arkansas,Fordyce,"920 W 4th St",4,10,0,1,1,N/A
2944778,"June 19, 2024",California,Oakland,"400 block of Grand Ave",0,13,0,1,1,N/A
2944267,"June 19, 2024",Pennsylvania,Philadelphia,"2800 block of N Bambrey St",0,7,0,0,2,N/A
2941749,"June 17, 2024",Illinois,Chicago,"6000 block of S Winchester Ave",0,7,0,0,0,N/A
2941065,"June 16, 2024",Massachusetts,Methuen,"100 Lindberg Ave",0,7,0,0,0,N/A
2940302,"June 15, 2024",Michigan,"Rochester (Rochester Hills)","1585 E Auburn Rd",0,9,1,0,0,N/A
2940598,"June 15, 2024",Texas,"Round Rock","1371 Harrell Pkwy",2,14,0,0,7,N/A
2935144,"June 9, 2024",Wisconsin,Madison,"433 W Johnson St",0,12,0,0,1,N/A
2928604,"June 2, 2024",Pennsylvania,Pittsburgh,"3534 Laketon Rd",2,7,0,0,1,N/A
2928614,"June 2, 2024",Kentucky,Louisville,"7015 Raggard Rd",0,7,0,0,0,N/A
2928467,"June 2, 2024",Ohio,Akron,"Kelly Ave and 8th Ave",1,28,0,0,0,N/A
2922097,"May 27, 2024",Michigan,Lansing,"325 Riverfront Dr",1,6,0,0,0,N/A
2913782,"May 18, 2024",Georgia,Savannah,"W Congress Ln and Barnard St",0,9,0,2,7,N/A
2907355,"May 11, 2024",Alabama,Stockton,"9400 block of Bryants Landing Rd",3,15,0,0,3,N/A
2900406,"May 5, 2024",Alabama,Birmingham,"800 3rd Ave W",1,6,0,0,2,N/A
2900308,"May 4, 2024",California,"Long Beach","2688 E South St",0,7,0,0,0,N/A
2893900,"April 29, 2024","North Carolina",Charlotte,"5525 Galway Dr",4,4,1,0,0,N/A
2892877,"April 28, 2024",Florida,Sanford,"4380 Carraway Pl",0,10,0,0,1,N/A
2885854,"April 20, 2024",Tennessee,Memphis,"2410 Carnes Ave",2,7,0,0,0,N/A
2879450,"April 14, 2024",Texas,Dallas,"4530 Collins Ave",1,8,0,0,1,N/A
2880226,"April 14, 2024",Louisiana,"New Orleans","828 S Peters St",1,11,0,0,0,N/A
2879189,"April 13, 2024",Illinois,Chicago,"2021 W 52nd St",1,10,0,0,1,N/A
2879659,"April 13, 2024",Arkansas,Wynne,"441 Martin Luther King S",1,9,0,0,4,N/A
2872613,"April 6, 2024",Florida,"Miami (Doral)","3450 NW 83rd Ave",1,7,1,0,0,N/A
2867139,"March 31, 2024",Georgia,Dublin,"500 block of West Ave",2,5,0,0,2,N/A
2866832,"March 30, 2024",Indiana,Indianapolis,"49 W Maryland St",0,7,0,0,1,N/A
2855294,"March 17, 2024","District of Columbia",Washington,"1541 7th St NW",2,5,0,0,0,N/A
2849245,"March 10, 2024",Arkansas,Jonesboro,"641 Burke Ave",2,5,1,0,0,N/A
2846628,"March 6, 2024",Pennsylvania,Philadelphia,"Rising Sun Ave and Cottman Ave",0,8,0,0,4,N/A
2844148,"March 3, 2024",Mississippi,"West Point","10514 US-45 ALT N",1,12,0,0,1,N/A
2844405,"March 3, 2024",California,"King City","215 N 2nd St",4,7,0,0,3,N/A
2840946,"February 28, 2024",Florida,Orlando,"Ironwedge Dr and S Lake Orlando Pkwy",1,6,0,0,2,N/A
2828642,"February 14, 2024",Missouri,"Kansas City","30 W Pershing Rd",1,22,0,2,6,N/A
2825493,"February 11, 2024",Illinois,Chicago,"W 30th St and S St Louis Ave",0,7,0,0,0,N/A
2808531,"January 21, 2024",Illinois,Joliet,"200 block of Davis St",8,1,1,0,1,N/A
2803737,"January 17, 2024",Missouri,"Kansas City","2450 Grand Blvd",0,6,0,0,2,N/A
2794194,"January 4, 2024",Iowa,Perry,"1200 18th St",2,5,1,0,0,N/A
2791411,"January 1, 2024",California,"Los Angeles","2350 Porter St",2,8,0,0,0,N/A
2771255,"December 5, 2023",Texas,Austin,"7104 Berkman Dr",6,3,0,0,1,N/A
2761566,"November 21, 2023",Pennsylvania,Philadelphia,"3200 block of Fairhill St",2,5,0,0,0,N/A
2748473,"November 5, 2023",Texas,Hempstead,"35028 Cameron Rd",0,7,0,0,0,N/A
2745105,"October 31, 2023",California,Salinas,"301 Chaparral St",0,7,0,0,0,N/A
2742030,"October 29, 2023",Florida,Tampa,"1600 block of E 7th Ave",2,15,0,0,3,N/A
2742012,"October 29, 2023",Indiana,Indianapolis,"5172 E 65th St",1,9,0,0,0,N/A
2742143,"October 29, 2023",Illinois,Chicago,"1258 S Pulaski Rd",0,15,0,0,1,N/A
2742572,"October 28, 2023","New Mexico","Las Cruces","3000 block of Dyer St",0,7,0,0,0,N/A
2738185,"October 25, 2023",Maine,Lewiston,"24 Mollison Way",18,13,1,0,0,N/A
2725771,"October 8, 2023",Illinois,Chicago,"316 W Erie St",0,8,0,0,0,N/A
2725838,"October 8, 2023",Pennsylvania,Indiana,"640 N 5th Ave",1,8,0,0,0,N/A
2725422,"October 6, 2023",Nevada,Reno,"10640 N McCarran Blvd",0,7,0,0,1,N/A
2710554,"September 15, 2023",Mississippi,Tchula,"14592 Martin Luther King Dr",1,6,0,0,0,N/A
2697278,"September 2, 2023",Massachusetts,Lynn,"189 Essex St",2,5,0,0,6,N/A
2690924,"August 26, 2023",Massachusetts,Boston,"10 Talbot Ave",0,7,0,1,3,N/A
2688942,"August 23, 2023",California,"Trabuco Canyon","19152 Santiago Canyon Rd",3,5,1,0,0,N/A
2686221,"August 20, 2023",Minnesota,Minneapolis,"814 E Franklin Ave",0,9,0,0,2,N/A
2685998,"August 20, 2023",Washington,Seattle,"2205 Rainier Ave S",3,6,0,0,0,N/A
2686047,"August 19, 2023",Wisconsin,Milwaukee,"S 14th St and W Burnham St",0,9,0,0,1,N/A
2685196,"August 19, 2023",Pennsylvania,Philadelphia,"500 block of N Creighton St",1,8,0,0,0,N/A
2680467,"August 13, 2023",Tennessee,Memphis,"Peabody Pl and S B B King Blvd",0,8,0,0,0,N/A
2679865,"August 13, 2023",Illinois,Rockford,"600 block of Fisher Ave",0,7,0,0,0,N/A
2678825,"August 11, 2023",Minnesota,Minneapolis,"2220 16th Ave S",1,6,0,0,1,N/A
2673152,"August 6, 2023",Texas,Edinburg,"5120 S Raul Longoria Rd",0,7,0,0,3,N/A
2666859,"July 30, 2023",Illinois,Chicago,"1500 block of S Keeler Ave",1,8,0,0,0,N/A
2667537,"July 30, 2023",Texas,"Port Arthur","711 Procter St",0,7,0,0,0,N/A
2666933,"July 30, 2023",Indiana,Muncie,"900 block of E Willard St",1,17,0,1,2,N/A
2653609,"July 15, 2023",Georgia,Hampton,"92 Dogwood Lakes Dr",4,3,1,0,0,N/A
2653974,"July 15, 2023",Louisiana,Shreveport,"400 Commerce St",1,6,0,0,1,N/A
2648182,"July 9, 2023","North Carolina",Wadesboro,"1205 N Greene St",1,6,0,0,0,N/A
2648002,"July 9, 2023",Texas,Amarillo,"4515 S Georgia St",2,5,0,0,1,N/A
2648055,"July 9, 2023",Ohio,Cleveland,"W 6th St and Johnson Ct",0,9,0,0,2,N/A
2649242,"July 9, 2023",Alabama,Montgomery,"300 block of Gardendale Dr",1,6,0,0,2,N/A
2646865,"July 7, 2023",Texas,"El Paso","4516 Swan Dr",0,8,0,0,0,N/A
2643648,"July 5, 2023",Maryland,Salisbury,"Chippewa Blvd and Kiowa Ave",1,6,0,0,3,N/A
2643453,"July 5, 2023","District of Columbia",Washington,"4700 block of Meade St NE",0,9,0,0,0,N/A
2643602,"July 4, 2023",Louisiana,Shreveport,"2000 block of Pearl Ave",4,7,0,0,0,N/A
2642472,"July 3, 2023",Texas,"Fort Worth","Diaz Ave and Horne St",3,8,0,0,2,N/A
2642071,"July 3, 2023",Pennsylvania,Philadelphia,"5700 block of Warrington Ave",5,2,0,0,1,N/A
2640311,"July 2, 2023",Kansas,Wichita,"222 N Washington St",0,9,0,0,3,N/A
2640219,"July 2, 2023",Maryland,Baltimore,"800 block of Gretna Ct",2,27,0,1,5,N/A
2634835,"June 25, 2023",Missouri,"Kansas City","5646 Prospect Ave",3,6,0,0,1,N/A
2634147,"June 24, 2023",Michigan,Saginaw,"Fourth St and Johnson St",2,11,0,0,0,N/A
2628072,"June 18, 2023",Illinois,Willowbrook,"10S622 Kingery Hwy",1,22,0,0,0,N/A
2628083,"June 18, 2023",Missouri,"Saint Louis","1409 Washington Ave",1,10,0,0,0,N/A
2627193,"June 17, 2023",Wisconsin,"La Crosse","116 3rd St S",0,7,0,0,1,N/A
2627283,"June 16, 2023",California,Carson,"1500 block of E Abila St",0,8,0,0,0,N/A
2623809,"June 13, 2023",Colorado,Denver,"2000 block of Market St",0,9,0,1,2,N/A
2622062,"June 11, 2023",California,Antioch,"3300 block of Sunset Ln",1,6,0,0,0,N/A
2668127,"June 11, 2023",Louisiana,Labadieville,"3006 LA-1",0,7,0,0,1,N/A
2621241,"June 9, 2023",California,"San Francisco","24th St and Treat Ave",0,9,0,0,1,N/A
2619908,"June 7, 2023",California,Sacramento,"1600 block of Grand Ave",0,7,0,0,0,N/A
2618358,"June 6, 2023",Virginia,Richmond,"6 N Laurel St",2,5,0,0,1,N/A
2615978,"June 4, 2023",Illinois,Chicago,"4800 block of W Iowa St",1,6,0,0,0,N/A
2611512,"May 29, 2023",Florida,Hollywood,"1203 N Broadwalk",0,9,0,0,3,N/A
2610925,"May 29, 2023",Ohio,"Canal Winchester","4855 Pintail Creek Dr",0,7,0,0,0,N/A
2611231,"May 28, 2023",Pennsylvania,Chester,"Front St and Norris St",0,8,0,0,0,N/A
2609789,"May 27, 2023","New Mexico","Red River","400 E Main St",3,4,0,1,1,N/A
2605263,"May 21, 2023",Mississippi,Clarksdale,"300 block of Delta St",0,13,0,0,0,N/A
2604279,"May 21, 2023",Louisiana,Thibodaux,"300 block of Hyland Dr",0,7,0,0,1,N/A
2598731,"May 15, 2023","New Mexico",Farmington,"700 block of N Dustin Ave",3,6,1,0,0,N/A
2597740,"May 13, 2023",Arizona,Yuma,"3800 block of S J Edward Dr",2,5,0,0,3,N/A
2590669,"May 7, 2023",California,Adelanto,"10900 block of Bartlett Ave",2,5,0,0,0,N/A
2589762,"May 6, 2023",Ohio,Columbus,"624 N High St",0,9,0,1,1,N/A
2590046,"May 6, 2023",Texas,Allen,"820 W Stacy Rd",8,7,1,0,0,N/A
2589699,"May 5, 2023",Mississippi,"Ocean Springs","1013 Government St",1,6,0,0,1,N/A
2584240,"April 29, 2023","South Carolina",Columbia,"600 Beckman Rd",0,9,0,0,4,N/A
2579179,"April 23, 2023",Texas,Jasper,"470 County Rd 263",0,11,0,0,4,N/A
2578168,"April 21, 2023","District of Columbia",Washington,"500 block of Lebaum St SE",0,8,0,0,1,N/A
2575621,"April 18, 2023",Maine,Bowdoin,"1459 Augusta Rd",4,3,0,0,1,N/A
2573436,"April 15, 2023",Alabama,Dadeville,"220 N Broadnax St",4,32,0,2,6,N/A
2568184,"April 10, 2023",Kentucky,Louisville,"333 E Main St",5,5,1,0,0,N/A
2555301,"March 26, 2023",Arkansas,"Little Rock","3002 Washington St",2,5,0,0,0,N/A
2553878,"March 25, 2023",Illinois,Macomb,"533 N Johnson St",1,10,0,0,2,N/A
2553843,"March 24, 2023",Louisiana,Shreveport,"1800 block of Logan St",0,8,0,0,0,N/A
2544566,"March 12, 2023",Texas,Laredo,"4800 block of Roque Loop",0,14,0,0,1,N/A
2539196,"March 4, 2023",Georgia,Douglasville,"3377 Talkeetna Rd",2,7,0,0,3,N/A
2532658,"February 23, 2023",Pennsylvania,Philadelphia,"2003-05 N 31st St",0,7,0,0,3,N/A
2528713,"February 19, 2023",Tennessee,Memphis,"1482 E Shelby Dr",1,10,0,0,2,N/A
2528066,"February 17, 2023",Georgia,Columbus,"4499 Warm Springs Rd Connector",0,9,0,0,2,N/A
2524577,"February 13, 2023",Michigan,"East Lansing","509 E Circle Dr",3,5,1,0,0,N/A
2514564,"January 30, 2023",Florida,Lakeland,"923 N Iowa Ave",0,11,0,0,5,N/A
2513575,"January 29, 2023","North Carolina",Greensboro,"6400 W Market St",1,6,0,0,1,N/A
2509663,"January 23, 2023",California,"Half Moon Bay","12761 San Mateo Rd",7,1,0,0,1,N/A
2508522,"January 22, 2023",Louisiana,Shreveport,"1600 Sugar Ln",1,7,0,0,0,N/A
2508370,"January 22, 2023",Louisiana,"Baton Rouge","4619 Bennington Ave",0,12,0,0,4,N/A
2507836,"January 21, 2023",California,"Monterey Park","122 W Garvey Ave",11,9,1,0,0,N/A
2503649,"January 16, 2023",Florida,"Fort Pierce","1211 Ave M",1,7,0,0,1,N/A
2497948,"January 7, 2023",Alabama,Huntsville,"2817 Hwy 72 E",2,9,0,0,5,N/A
2496391,"January 5, 2023",Florida,"Miami Gardens","17647 NW 27th Ave",0,10,0,0,0,N/A
2495648,"January 4, 2023",Utah,"Cedar City (Enoch)","4923 N Albert Dr",7,0,1,0,0,N/A
2497601,"January 1, 2023",Florida,"Miami Gardens","NW 171st St and NW 30th Ave",0,9,0,0,0,N/A
2492253,"December 31, 2022",Alabama,Mobile,"200 block of Dauphin St",1,7,0,1,1,N/A
2491656,"December 31, 2022",Arizona,Phoenix,"4201 N 19th Ave",0,9,0,0,0,N/A
2471298,"November 30, 2022",Louisiana,"Lake Charles","510 Broad St",0,8,0,0,0,N/A
2465761,"November 22, 2022",Virginia,Chesapeake,"1521 Sam's Circle",6,6,1,0,0,N/A
2463465,"November 19, 2022",Colorado,"Colorado Springs","3430 N Academy Blvd",5,19,0,0,1,N/A
2463882,"November 19, 2022",Mississippi,Philadelphia,"560 Line St",1,6,0,0,1,N/A
2458863,"November 13, 2022",Nebraska,Omaha,"3347 Ames Ave",1,6,0,1,2,N/A
2453744,"November 5, 2022",Pennsylvania,Philadelphia,"853 E Allegheny Ave",0,9,0,0,1,N/A
2449986,"October 31, 2022",Kansas,"Kansas City","S 50th St and Elmwood Ave",1,6,0,0,1,N/A
2449653,"October 31, 2022",Illinois,Chicago,"S California Ave and W Polk St",1,13,0,0,0,N/A
2448287,"October 30, 2022",Pennsylvania,Philadelphia,"601 Spring Garden St",0,6,0,0,0,N/A
2448330,"October 29, 2022",Florida,Tallahassee,"2101 W Pensacola St",1,8,0,1,4,N/A
2447217,"October 27, 2022",Oklahoma,"Broken Arrow","425 S Hickory Ave",7,0,1,0,0,N/A
2443231,"October 22, 2022",Arizona,Phoenix,"6330 W Miami St",1,7,0,0,0,N/A
2442008,"October 21, 2022",Louisiana,"Baton Rouge","636 Harding Blvd",0,11,0,0,3,N/A
2438461,"October 16, 2022",Virginia,Harrisonburg,"1500 block of Devon Ln",0,8,0,0,1,N/A
2438121,"October 15, 2022",Colorado,Denver,"900 Dakin St",1,7,0,0,0,N/A
2438723,"October 15, 2022",Mississippi,"Itta Bena",N/A,2,7,0,0,0,N/A
2436826,"October 13, 2022","North Carolina",Raleigh,"5300 block of Sahalee Way",5,2,0,1,1,N/A
2433539,"October 9, 2022",Florida,Tampa,"908 N Franklin St",1,6,0,0,2,N/A
2414080,"September 13, 2022",Illinois,Chicago,"5531 S King Dr",2,7,0,0,0,N/A
2406862,"September 5, 2022",Ohio,Cleveland,"13902 Euclid Ave",1,10,0,0,1,N/A
2406108,"September 4, 2022",Virginia,Norfolk,"5005 Killam Ave",2,5,0,0,0,N/A
2406123,"September 4, 2022","South Carolina",Charleston,"King St and Morris St",0,7,0,0,4,N/A
2400492,"August 28, 2022",Arizona,Phoenix,"21636 N 26th Ave",2,5,1,0,0,N/A
2398877,"August 27, 2022",Kentucky,Lexington,"207 Legends Ln",0,7,0,0,0,N/A
2396567,"August 24, 2022",Maryland,Baltimore,"Park Heights Ave and Shirley Ave",1,6,0,0,0,N/A
2380747,"August 7, 2022",Ohio,Cincinnati,"1323 Main St",0,8,0,1,2,N/A
2380869,"August 6, 2022",Michigan,Detroit,"19000 block of Andover St",1,6,0,0,0,N/A
2374337,"July 31, 2022",Michigan,Detroit,"11637 Coyle St",2,6,0,0,1,N/A
2374430,"July 31, 2022",Florida,Orlando,"Wall St and S Orange Ave",0,7,0,0,0,N/A
2368575,"July 24, 2022",California,"San Pedro","560 N Western Ave",2,6,0,0,4,N/A
2368029,"July 24, 2022",Georgia,Atlanta,"1695 Northside Dr NW",0,8,0,0,0,N/A
2367193,"July 23, 2022",Washington,Renton,"100 block of Logan Ave S",1,6,0,0,0,N/A
2367972,"July 23, 2022",Michigan,Kalamazoo,"1300 block of N Church St",0,9,0,0,0,N/A
2349853,"July 5, 2022",Indiana,Gary,"1900 block of Missouri St",3,7,0,0,0,N/A
2350033,"July 4, 2022",Minnesota,Minneapolis,"724 Sibley St NE",0,7,0,0,0,N/A
2348384,"July 4, 2022",Illinois,"Highland Park","Central Ave and 2nd St",7,30,0,0,1,N/A
2346406,"July 1, 2022",Mississippi,Greenwood,"Johnson St and Main St",1,7,0,0,0,N/A
2345144,"June 30, 2022",Kentucky,Allen,"49 N Railroad St",3,5,0,0,1,N/A
2344954,"June 30, 2022","New Jersey",Newark,"291 Clinton Pl",0,9,0,0,1,N/A
2340458,"June 26, 2022",Georgia,Blakely,"N Church St and Washington Ave",1,6,0,0,3,N/A
2340720,"June 26, 2022",Virginia,Sutherlin,"1220 Kerns Church Rd",1,7,0,0,0,N/A
2340409,"June 26, 2022",Washington,Tacoma,"5415 S Tacoma Way",0,8,0,0,0,N/A
2335052,"June 20, 2022","New York","New York (Manhattan)","5th Ave and W 139th St",1,8,0,0,0,N/A
2334359,"June 18, 2022",Texas,"San Antonio","2500 block of Patron Dr",2,5,0,0,1,N/A
2328374,"June 12, 2022",California,"Los Angeles","3300 block of E 14th St",3,4,0,0,0,N/A
2328482,"June 11, 2022",Georgia,"Atlanta (College Park)","6500 block of Woodford Rd",0,7,0,0,0,N/A
