"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3099507,"December 20, 2024",Wisconsin,Milwaukee,"N 76th St and Good Hope Rd",0,1,0,0,0,N/A
3098939,"December 20, 2024",Wisconsin,Milwaukee,"800 block of W Scott St",0,1,0,0,0,N/A
3099511,"December 20, 2024",Wisconsin,Milwaukee,"N 33rd St and W Cherry St",0,1,0,0,0,N/A
3099509,"December 20, 2024",Wisconsin,Milwaukee,"S 19th St and W Oklahoma Ave",0,1,0,0,1,N/A
3097069,"December 18, 2024",Wisconsin,Milwaukee,"N 35th St and W McKinley Blvd",0,2,0,0,0,N/A
3097034,"December 18, 2024",Wisconsin,Milwaukee,"S 10th St and W Ohio Ave",0,1,0,0,0,N/A
3097354,"December 17, 2024",Wisconsin,Janesville,"300 block of N High St",1,0,0,0,1,N/A
3095500,"December 16, 2024",Wisconsin,"Madison (Monona Grove)","4400 Monona Dr",0,0,0,0,1,N/A
3094796,"December 16, 2024",Wisconsin,Madison,"4901 E Buckeye Rd",2,6,1,0,0,N/A
3096017,"December 16, 2024",Wisconsin,Milwaukee,"5300 block of W Center St",0,1,0,0,0,N/A
3096298,"December 16, 2024",Wisconsin,Webster,"24000 block of Eagle Feather Dr",0,0,0,1,1,N/A
3095071,"December 16, 2024",Wisconsin,Milwaukee,"5400 block of N 54th St",0,1,0,0,0,N/A
3094395,"December 15, 2024",Wisconsin,Milwaukee,"S 21st St and W Forest Home Ave",0,1,0,0,0,N/A
3094392,"December 15, 2024",Wisconsin,Milwaukee,"N Teutonia Ave and W Green Tree Rd",0,2,0,0,0,N/A
3094074,"December 14, 2024",Wisconsin,Milwaukee,"2877 N 51st St",0,0,1,0,0,N/A
3093333,"December 12, 2024",Wisconsin,Milwaukee,"N 60th St and W Carmen Ave",1,1,0,0,1,N/A
3091955,"December 10, 2024",Wisconsin,Oshkosh,"400 block of W 10th Ave",0,0,1,0,0,N/A
3096236,"December 9, 2024",Wisconsin,Madison,"2222 E Washington Ave",0,0,0,0,0,N/A
3089846,"December 8, 2024",Wisconsin,Milwaukee,"2300 block of N 14th St",0,1,0,0,1,N/A
3089711,"December 8, 2024",Wisconsin,Milwaukee,"N 29th St and W Walnut St",0,1,0,0,0,N/A
3089950,"December 7, 2024",Wisconsin,Racine,"10th St and Villa St",1,0,0,0,0,N/A
3090444,"December 7, 2024",Wisconsin,Milwaukee,"N 64th St and W Custer Ave",0,1,0,0,0,N/A
3088441,"December 5, 2024",Wisconsin,Madison,"1564 Troy Dr",1,0,0,2,2,N/A
3088519,"December 5, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3087329,"December 4, 2024",Wisconsin,Milwaukee,"N 53rd St and W Lloyd St",0,1,0,0,0,N/A
3085570,"December 2, 2024",Wisconsin,Milwaukee,"2600 block of N 51st St",0,1,0,0,0,N/A
3086342,"December 2, 2024",Wisconsin,Kenosha,"6800 60th St",0,0,0,0,1,N/A
3085936,"December 2, 2024",Wisconsin,Milwaukee,"N 87th St and W Lancaster Ave",0,1,0,0,0,N/A
3085422,"December 2, 2024",Wisconsin,Milwaukee,"2031 N 38th St",1,0,0,0,1,N/A
3084976,"December 1, 2024",Wisconsin,Milwaukee,"S 13th St and W Arthur Ave",0,1,0,0,0,N/A
3084969,"December 1, 2024",Wisconsin,Milwaukee,"S 41st St and W Fond du Lac Ave",0,1,0,0,0,N/A
3084645,"November 30, 2024",Wisconsin,Milwaukee,"1000 block of W Center St",0,1,0,0,0,N/A
3084643,"November 30, 2024",Wisconsin,Milwaukee,"W Keefe Ave and W Appleton Ave",0,1,0,0,0,N/A
3084023,"November 29, 2024",Wisconsin,Milwaukee,"792 W Galena St",1,0,1,0,0,N/A
3084618,"November 29, 2024",Wisconsin,Neenah,"130 W Bell St",0,2,0,0,1,N/A
3084027,"November 29, 2024",Wisconsin,Milwaukee,"4326 W Burleigh St",1,0,0,0,1,N/A
3083809,"November 28, 2024",Wisconsin,Milwaukee,"N 35th St and W Thurston Ave",0,1,0,0,0,N/A
3082237,"November 27, 2024",Wisconsin,Milwaukee,"6530 W Fond du Lac Ave",1,0,0,0,1,N/A
3082313,"November 27, 2024",Wisconsin,Milwaukee,"300 block of W Keefe Ave",0,1,0,0,0,N/A
3081550,"November 26, 2024",Wisconsin,Milwaukee,"N 85th St and W Brown Deer Rd",0,1,0,0,0,N/A
3081997,"November 26, 2024",Wisconsin,Milwaukee,"4700 block N 84th St",0,1,0,0,0,N/A
3082581,"November 25, 2024",Wisconsin,Appleton,"2300 Imperial Ln",0,1,0,0,0,N/A
3079995,"November 24, 2024",Wisconsin,Sheboygan,"N 10th St and Huron Ave",0,2,0,0,1,N/A
3080671,"November 24, 2024",Wisconsin,Madison,"1100 block of N Sherman Ave",0,1,0,0,0,N/A
3080658,"November 24, 2024",Wisconsin,Appleton,"1807 S Sanders St",1,0,0,0,1,N/A
3079129,"November 22, 2024",Wisconsin,Milwaukee,"N Farwell Ave and E North Ave",0,1,0,0,0,N/A
3079131,"November 22, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3078666,"November 21, 2024",Wisconsin,Milwaukee,"2500 block of N 45th St",0,1,0,0,0,N/A
3078663,"November 21, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3078489,"November 21, 2024",Wisconsin,Milwaukee,"W Congress St and N Houston Ave",1,1,0,0,0,N/A
3077531,"November 21, 2024",Wisconsin,Madison,"5900 block of Schroeder Rd",0,2,0,0,0,N/A
3078449,"November 21, 2024",Wisconsin,Milwaukee,"N 20th St and W Kilbourn Ave",0,1,0,0,0,N/A
3076746,"November 20, 2024",Wisconsin,Milwaukee,"3600 block of W Vliet St",0,1,0,0,0,N/A
3097381,"November 19, 2024",Wisconsin,Oshkosh,N/A,0,0,0,0,1,N/A
3076923,"November 19, 2024",Wisconsin,Menasha,"1000 block of Racine Rd",0,1,0,0,0,N/A
3075822,"November 19, 2024",Wisconsin,Milwaukee,"10202 W Silver Spring Dr",1,2,0,0,1,N/A
3075060,"November 18, 2024",Wisconsin,Auburndale,"10564 N School St",0,0,0,0,1,N/A
3074211,"November 17, 2024",Wisconsin,Milwaukee,"6401 W Bradley Rd",0,1,0,0,0,N/A
3074773,"November 17, 2024",Wisconsin,Milwaukee,"3300 block of N Holton St",0,1,0,0,0,N/A
3075003,"November 16, 2024",Wisconsin,Milwaukee,"2200 block of S Muskego Ave",0,1,0,0,1,N/A
3075022,"November 15, 2024",Wisconsin,Milwaukee,"3000 block of Dr William Finlayson St",0,1,0,0,0,N/A
3072060,"November 14, 2024",Wisconsin,Milwaukee,"N Holton St and E Center St",0,1,0,0,0,N/A
3072827,"November 14, 2024",Wisconsin,Milwaukee,"911 W Brown St",1,0,0,0,1,N/A
3071251,"November 12, 2024",Wisconsin,Milwaukee,"S 27th St and W Oklahoma Ave",1,0,0,0,0,N/A
3070314,"November 12, 2024",Wisconsin,Milwaukee,"N 47th St and W Hope Ave",0,2,0,1,1,N/A
3070380,"November 12, 2024",Wisconsin,Milwaukee,"N 39th St and W Brown St",0,1,0,0,0,N/A
3069658,"November 10, 2024",Wisconsin,Crandon,N/A,0,1,0,0,1,N/A
3068865,"November 10, 2024",Wisconsin,Milwaukee,"2500 block of W Monroe St",0,1,0,0,1,N/A
3067743,"November 9, 2024",Wisconsin,Oshkosh,"600 block of Central St",0,1,0,0,0,N/A
3067759,"November 8, 2024",Wisconsin,Milwaukee,"9220 N 75th St",0,1,0,0,0,N/A
3066830,"November 7, 2024",Wisconsin,Milwaukee,"3425 W Lakefield Dr",1,0,0,0,0,N/A
3066828,"November 7, 2024",Wisconsin,Milwaukee,"2122 S 26th St",1,0,0,0,1,N/A
3065753,"November 6, 2024",Wisconsin,Milwaukee,"1433 W Burnham St",0,1,0,0,0,N/A
3064857,"November 5, 2024",Wisconsin,Milwaukee,"W Congress St and W Fond du Lac Ave",0,1,0,0,0,N/A
3063940,"November 4, 2024",Wisconsin,Milwaukee,"2850 W Highland Blvd",1,0,0,0,0,N/A
3063194,"November 3, 2024",Wisconsin,"Milwaukee (West Allis)","S 81st St and W Greenfield Ave",0,1,0,0,0,N/A
3063513,"November 3, 2024",Wisconsin,"Milwaukee (West Milwaukee)","5400 block of W National Ave",1,0,0,0,0,N/A
3092694,"November 3, 2024",Wisconsin,Racine,"3701 Durand Ave",0,1,0,0,1,N/A
3063198,"November 2, 2024",Wisconsin,Milwaukee,"4160 N 47th St",0,1,0,0,0,N/A
3062589,"November 1, 2024",Wisconsin,Mukwonago,"W332S7534 County Rd E",1,0,1,0,0,N/A
3061644,"November 1, 2024",Wisconsin,Milwaukee,"8746 W Carmen Ave",1,0,0,0,1,N/A
3063916,"November 1, 2024",Wisconsin,Milwaukee,"2900 block of W Burleigh St",0,1,0,0,0,N/A
3061642,"October 31, 2024",Wisconsin,Madison,"702 Pflaum Rd",0,0,0,0,1,N/A
3062047,"October 31, 2024",Wisconsin,Milwaukee,"4200 block of N 47th St",0,1,0,0,0,N/A
3062042,"October 31, 2024",Wisconsin,Milwaukee,"4500 block of W Capitol Dr",1,0,0,0,0,N/A
3061654,"October 31, 2024",Wisconsin,Milwaukee,"W Olive St and N 17th St",0,1,0,0,0,N/A
3061650,"October 31, 2024",Wisconsin,Milwaukee,"N 21st St and W Wisconsin Ave",0,1,0,0,0,N/A
3090338,"October 30, 2024",Wisconsin,Waukesha,"W Moreland Blvd and E North St",1,0,0,0,1,N/A
3059905,"October 30, 2024",Wisconsin,Milwaukee,"N 8th St and W Vliet St",0,1,0,0,0,N/A
3059458,"October 29, 2024",Wisconsin,Milwaukee,"N 3rd St and W Vienna Ave",0,3,0,0,0,N/A
3058121,"October 28, 2024",Wisconsin,Milwaukee,"S 16th St and W Forest Home Ave",1,0,0,0,1,N/A
3059084,"October 28, 2024",Wisconsin,Milwaukee,"N 27th St and W Burleigh St",0,1,0,0,0,N/A
3057438,"October 27, 2024",Wisconsin,Racine,"Wolff St and N Main St",0,1,0,0,0,N/A
3063132,"October 27, 2024",Wisconsin,Milwaukee,"N 35th St and W Glendale Ave",0,1,0,0,1,N/A
3057443,"October 27, 2024",Wisconsin,Milwaukee,"N 38th St and W Lloyd St",0,1,0,0,0,N/A
3057561,"October 27, 2024",Wisconsin,Madison,"449 State St",0,2,0,0,1,N/A
3057480,"October 26, 2024",Wisconsin,Milwaukee,"N 48th St and W Clarke St",1,0,0,0,1,N/A
3061669,"October 26, 2024",Wisconsin,Milwaukee,"N 18th St and W Capitol Dr",1,0,0,0,1,N/A
3056612,"October 26, 2024",Wisconsin,Milwaukee,"N 39th St and W North St",0,1,0,0,0,N/A
3056609,"October 26, 2024",Wisconsin,Milwaukee,"N 27th St and Capitol Dr",0,2,0,0,0,N/A
3057590,"October 26, 2024",Wisconsin,"Cottage Grove","2763 County Hwy N",0,1,0,0,0,N/A
3056634,"October 26, 2024",Wisconsin,Milwaukee,"1102 W Atkinson Ave",1,0,0,0,1,N/A
3080016,"October 25, 2024",Wisconsin,Madison,"66 W Towne Mall",0,1,0,0,1,N/A
3055862,"October 25, 2024",Wisconsin,"La Crosse","1801 Losey Blvd S",0,0,0,0,1,N/A
3055568,"October 24, 2024",Wisconsin,Milwaukee,"1600 block of W Cleveland Ave",0,1,0,0,0,N/A
3054366,"October 23, 2024",Wisconsin,Milwaukee,"2600 block of N 50th St",0,1,0,0,1,N/A
3052958,"October 21, 2024",Wisconsin,Milwaukee,"4027 N 6th St",0,1,0,0,0,N/A
3052627,"October 21, 2024",Wisconsin,Milwaukee,"3615 W Clarke St",1,0,0,0,0,N/A
3052985,"October 20, 2024",Wisconsin,"De Forest","4859 Co Rd V",0,1,0,0,1,N/A
3052141,"October 20, 2024",Wisconsin,"Fond Du Lac","101 N Main St",0,1,0,0,1,N/A
3051924,"October 20, 2024",Wisconsin,Milwaukee,"5309 W Fond du Lac Ave",0,1,0,0,0,N/A
3052064,"October 20, 2024",Wisconsin,Milwaukee,"1433 N 8th St",0,1,0,0,0,N/A
3052061,"October 19, 2024",Wisconsin,Milwaukee,"4709 N 29th St",1,0,0,0,1,N/A
3051585,"October 19, 2024",Wisconsin,Milwaukee,"9831 W Menomonee Pk Ct",1,0,0,0,0,N/A
3051277,"October 19, 2024",Wisconsin,Milwaukee,"3455 N Martin Luther King Jr Dr",1,0,0,0,1,N/A
3051321,"October 18, 2024",Wisconsin,"Sun Prairie","E Elm St and Martin St",1,1,0,0,0,N/A
3050698,"October 18, 2024",Wisconsin,Milwaukee,"4300 block of N 26th St",0,1,0,0,0,N/A
3050696,"October 18, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3050093,"October 17, 2024",Wisconsin,Milwaukee,"4500 block of S Quincy Ave",0,1,0,0,0,N/A
3047130,"October 14, 2024",Wisconsin,Milwaukee,"N 60th St and W Keefe Ave",0,1,0,0,0,N/A
3047567,"October 14, 2024",Wisconsin,Milwaukee,"5700 block of W Villard Ave",0,1,0,0,0,N/A
3108467,"October 13, 2024",Wisconsin,Winneconne,"7000 block of Quigley Rd",1,0,0,0,0,N/A
3045977,"October 12, 2024",Wisconsin,Milwaukee,"W Layton Ave and S 25th St",0,1,0,0,0,N/A
3045982,"October 12, 2024",Wisconsin,Milwaukee,"928 W Becher St",1,0,0,0,1,N/A
3047134,"October 12, 2024",Wisconsin,Milwaukee,"2700 block of S 30th St",0,1,0,0,0,N/A
3047132,"October 12, 2024",Wisconsin,Milwaukee,"5200 block of N 48th St",0,1,0,0,0,N/A
3045781,"October 12, 2024",Wisconsin,Milwaukee,"E Knapp St and N Water St",0,1,0,0,1,N/A
3045979,"October 12, 2024",Wisconsin,Milwaukee,"4909 N 39th St",1,1,0,0,0,N/A
3045779,"October 11, 2024",Wisconsin,Milwaukee,"2460 W Kilbourn Ave",1,0,0,0,1,N/A
3045065,"October 10, 2024",Wisconsin,Milwaukee,"2476 N Sherman Blvd",0,1,0,0,0,N/A
3045070,"October 10, 2024",Wisconsin,Milwaukee,"W Wright St and N 36th St",0,1,0,0,0,N/A
3045063,"October 10, 2024",Wisconsin,Milwaukee,"N 80th St and W Potomac Ave",0,1,0,0,0,N/A
3044693,"October 9, 2024",Wisconsin,Milwaukee,"W Hampton Ave and N 68th St",1,1,0,0,0,N/A
3043233,"October 8, 2024",Wisconsin,Milwaukee,"N 26th St and W Nash St",0,1,0,0,0,N/A
3043482,"October 7, 2024",Wisconsin,"East Troy","Wilmers Grove Dr",0,0,0,1,0,N/A
3042628,"October 7, 2024",Wisconsin,Milwaukee,"1900 block of W Highland Ave",0,1,0,0,0,N/A
3042622,"October 7, 2024",Wisconsin,Milwaukee,"2600 block of N 34th St",0,1,0,0,0,N/A
3041858,"October 6, 2024",Wisconsin,Madison,"400 block of W Gilman St",0,1,0,0,0,N/A
3042720,"October 6, 2024",Wisconsin,Superior,"2341 Ogden Ave",1,0,0,0,1,N/A
3042332,"October 6, 2024",Wisconsin,Milwaukee,"4300 block of W Hampton Ave",0,1,0,0,0,N/A
3042327,"October 6, 2024",Wisconsin,Milwaukee,"9300 block of W Birch Ave",0,1,0,0,0,N/A
3042336,"October 6, 2024",Wisconsin,Crivitz,"N6706 S 5th St",1,0,1,0,0,N/A
3041647,"October 6, 2024",Wisconsin,Milwaukee,"2005 W Cornell St",1,0,0,0,0,N/A
3042675,"October 5, 2024",Wisconsin,Racine,"1200 block of Albert St",0,1,0,0,0,N/A
3041774,"October 5, 2024",Wisconsin,Milwaukee,"N 39th St and W Congress St",0,1,0,0,0,N/A
3041123,"October 5, 2024",Wisconsin,Milwaukee,"2300 block of N Vel R Phillips Ave",0,1,0,0,0,N/A
3041056,"October 4, 2024",Wisconsin,Milwaukee,"W Florist Ave and N 42nd St",0,1,0,0,0,N/A
3041054,"October 4, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3040229,"October 4, 2024",Wisconsin,Milwaukee,"N 68th St and Capitol Dr",0,1,1,0,0,N/A
3041059,"October 4, 2024",Wisconsin,Milwaukee,"N 31st St and W Glendale Ave",0,1,0,0,1,N/A
3040428,"October 4, 2024",Wisconsin,Exeland,N/A,0,0,0,1,0,N/A
3039764,"October 3, 2024",Wisconsin,Milwaukee,"W Clybourn St and N 29th St",0,2,0,0,1,N/A
3040237,"October 3, 2024",Wisconsin,Milwaukee,"W Marion St and N 51st Blvd",0,1,0,0,0,N/A
3038935,"October 2, 2024",Wisconsin,Milwaukee,"W Vine St and N Vel R Phillips Ave",0,1,0,1,1,N/A
3039581,"October 2, 2024",Wisconsin,Milwaukee,"N 51st St and W Washington Blvd",1,0,0,0,0,N/A
3038965,"October 2, 2024",Wisconsin,Milwaukee,"6401 S 13th St",0,1,0,1,1,N/A
3038940,"October 2, 2024",Wisconsin,Milwaukee,"1281 N 13th St",1,0,0,0,1,N/A
3037856,"October 1, 2024",Wisconsin,Milwaukee,"4700 block of W Wright St",0,1,0,0,0,N/A
3037875,"October 1, 2024",Wisconsin,Milwaukee,"5049 N 55th St",0,1,0,0,0,N/A
3037195,"September 30, 2024",Wisconsin,Milwaukee,"N 42nd St and W North Ave",0,1,0,0,0,N/A
3037189,"September 30, 2024",Wisconsin,Milwaukee,"S 25th St and W National Ave",0,1,0,0,0,N/A
3037232,"September 30, 2024",Wisconsin,Milwaukee,"4621 N 45th St",0,1,0,0,0,N/A
3037223,"September 30, 2024",Wisconsin,Milwaukee,"N 56th St and W Fond du Lac Ave",0,1,0,0,0,N/A
3037212,"September 30, 2024",Wisconsin,Milwaukee,"N 27th St and W Wisconsin Ave",0,1,0,0,0,N/A
3037202,"September 30, 2024",Wisconsin,Milwaukee,"3954 N 77th St",1,0,0,0,0,N/A
3037883,"September 30, 2024",Wisconsin,Milwaukee,"1853 W Arrow St",0,1,0,0,0,N/A
3036785,"September 29, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3036716,"September 29, 2024",Wisconsin,Milwaukee,"3124 N 16th St",0,1,0,0,0,N/A
3036221,"September 28, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3036792,"September 28, 2024",Wisconsin,"Fond Du Lac","1st St and Adams St",0,1,0,0,1,N/A
3039053,"September 28, 2024",Wisconsin,Madison,N/A,0,1,0,0,0,N/A
3035721,"September 27, 2024",Wisconsin,Milwaukee,"330 Glenview Ave",0,1,0,0,0,N/A
3036266,"September 27, 2024",Wisconsin,Milwaukee,"3700 block of N 20th St",0,1,0,0,0,N/A
3041852,"September 27, 2024",Wisconsin,Racine,"5200 block of Byrd Ave",0,1,0,0,1,N/A
3034740,"September 26, 2024",Wisconsin,Milwaukee,"N 84th St and W Hope Ave",0,1,0,0,1,N/A
3034738,"September 26, 2024",Wisconsin,Milwaukee,"2029 N 29th St",0,1,0,0,0,N/A
3036264,"September 26, 2024",Wisconsin,Milwaukee,"2476 N Sherman Blvd",0,1,0,0,0,N/A
3036262,"September 26, 2024",Wisconsin,Milwaukee,"2551 N 18th St",0,1,0,0,0,N/A
3034724,"September 25, 2024",Wisconsin,Neillsville,"500 block of W 7th St",0,1,0,0,0,N/A
3118740,"September 24, 2024",Wisconsin,Grant,N/A,0,1,0,0,1,N/A
3033326,"September 24, 2024",Wisconsin,Milwaukee,"N 27th St and W Wisconsin Ave",1,0,0,0,0,N/A
3032032,"September 23, 2024",Wisconsin,Milwaukee,"7400 block of W Villard Ave",0,1,0,0,0,N/A
3032012,"September 23, 2024",Wisconsin,Milwaukee,"N 14th St and W Locust St",1,0,0,0,1,N/A
3032431,"September 23, 2024",Wisconsin,Milwaukee,"2232 W Capitol Dr",1,0,0,0,1,N/A
3031109,"September 22, 2024",Wisconsin,Milwaukee,"4468 N 67th St",0,1,0,0,0,N/A
3030984,"September 22, 2024",Wisconsin,Milwaukee,"N 35th St and W Auer Ave",0,1,0,0,1,N/A
3030986,"September 22, 2024",Wisconsin,Milwaukee,"N 76th St and Good Hope Rd",0,1,0,0,0,N/A
3031029,"September 21, 2024",Wisconsin,Milwaukee,"N 47th St and W Burleigh St",0,1,0,0,0,N/A
3029568,"September 20, 2024",Wisconsin,Milwaukee,"2200 block of N 39th St",0,1,0,0,0,N/A
3030233,"September 20, 2024",Wisconsin,"Wisconsin Rapids","9th St S and Grape St",0,0,0,1,1,N/A
3028660,"September 19, 2024",Wisconsin,Milwaukee,"1900 block of W North Ave",0,1,0,0,0,N/A
3028657,"September 19, 2024",Wisconsin,Milwaukee,"1800 block of W Atkinson Ave",0,1,0,0,0,N/A
3026861,"September 17, 2024",Wisconsin,Milwaukee,"2553 N Palmer St",0,1,0,0,0,N/A
3026625,"September 16, 2024",Wisconsin,Milwaukee,"N 25th St and W Auer Ave",0,1,0,0,0,N/A
3026386,"September 16, 2024",Wisconsin,Milwaukee,"1400 block of S Cesar E Chavez Dr",0,2,0,0,0,N/A
3024845,"September 15, 2024",Wisconsin,Milwaukee,"N 27th St and W Fond du Lac Ave",0,1,0,0,0,N/A
3027646,"September 15, 2024",Wisconsin,Racine,"7th St and Villa St",0,2,0,0,0,N/A
3025053,"September 15, 2024",Wisconsin,Milwaukee,"N 62nd St and W Villard Ave",0,1,0,0,0,N/A
3025055,"September 15, 2024",Wisconsin,Milwaukee,"N 33rd St and W Locust St",0,1,0,0,0,N/A
3024843,"September 15, 2024",Wisconsin,Milwaukee,"5351 N 91st St",0,1,0,0,0,N/A
3023769,"September 14, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3023865,"September 14, 2024",Wisconsin,Milwaukee,"5812 W Silver Spring Dr",1,0,0,0,0,N/A
3023105,"September 13, 2024",Wisconsin,Milwaukee,"6000 block of W Silver Spring Dr",1,2,0,0,0,N/A
3022493,"September 12, 2024",Wisconsin,Milwaukee,"4500 block of N 26th St",0,1,0,0,0,N/A
3022500,"September 11, 2024",Wisconsin,Milwaukee,"3700 block of W Sarnow St",0,1,0,0,0,N/A
3021536,"September 11, 2024",Wisconsin,Milwaukee,"N 16th St and W National Ave",0,1,0,0,0,N/A
3022334,"September 11, 2024",Wisconsin,Racine,"1200 block of Douglas Ave",0,1,0,0,1,N/A
3020612,"September 10, 2024",Wisconsin,Milwaukee,"N 28th St and W Locust St",0,1,0,0,0,N/A
3020202,"September 10, 2024",Wisconsin,Milwaukee,"9000 block of W Silver Spring Dr",0,1,0,0,0,N/A
3020199,"September 9, 2024",Wisconsin,Milwaukee,"743 S 24th St",1,0,0,0,1,N/A
3018736,"September 8, 2024",Wisconsin,Milwaukee,"3200 block of N 16th St",0,1,0,0,0,N/A
3018738,"September 8, 2024",Wisconsin,Milwaukee,"N 27th St and W Center St",0,1,0,0,0,N/A
3019166,"September 8, 2024",Wisconsin,Sheboygan,"N 13th St and Superior Ave",0,0,0,1,1,N/A
3017811,"September 7, 2024",Wisconsin,Milwaukee,"W Wright St and N 9th St",1,0,0,0,0,N/A
3017826,"September 7, 2024",Wisconsin,Milwaukee,N/A,0,1,0,0,0,N/A
3017794,"September 6, 2024",Wisconsin,Kenosha,"1200 block of 65th St",1,0,0,0,1,N/A
3026993,"September 6, 2024",Wisconsin,Racine,"1100 block of Lasalle St",0,1,0,0,0,N/A
3016448,"September 5, 2024",Wisconsin,Milwaukee,"W Keefe Ave and N 50th St",0,1,0,0,0,N/A
3016430,"September 5, 2024",Wisconsin,Milwaukee,"N 91st St and W Custer Ave",0,3,0,1,1,N/A
3019642,"September 5, 2024",Wisconsin,Milwaukee,"1842 N 31st St",1,0,0,0,0,N/A
3015543,"September 4, 2024",Wisconsin,Milwaukee,"5157 N 58th St",0,1,0,0,0,N/A
3021541,"September 4, 2024",Wisconsin,"La Crosse","1111 7th St S",0,0,0,0,1,N/A
3015222,"September 4, 2024",Wisconsin,Milwaukee,"4350 N 21st St",0,1,0,0,0,N/A
3015740,"September 4, 2024",Wisconsin,"Chippewa Falls","750 Tropicana Blvd",0,0,0,0,0,N/A
3013904,"September 3, 2024",Wisconsin,Milwaukee,"5442 N Lovers Lane Rd",0,1,0,0,0,N/A
3015192,"September 3, 2024",Wisconsin,Milwaukee,"N 73rd St and W Thurston Ave",0,1,0,0,0,N/A
3014272,"September 3, 2024",Wisconsin,Milwaukee,"5450 N 64th St",0,1,0,0,0,N/A
3014254,"September 2, 2024",Wisconsin,Milwaukee,"N 29th St and W Concordia Ave",0,1,0,0,0,N/A
3014261,"September 2, 2024",Wisconsin,Milwaukee,"S 14th St and W Becher St",0,1,0,0,0,N/A
3013164,"September 1, 2024",Wisconsin,"La Crosse (Lacrosse)","2104 George St",0,1,0,0,1,N/A
3012962,"September 1, 2024",Wisconsin,Milwaukee,"S 43rd St and W Forest Home Ave",0,1,0,0,1,N/A
3012086,"September 1, 2024",Wisconsin,Milwaukee,"N 88th St and W Lisbon Ave",0,1,0,0,0,N/A
3012137,"September 1, 2024",Wisconsin,Milwaukee,"S 9th St and W Bruce St",0,1,0,0,0,N/A
3012083,"September 1, 2024",Wisconsin,Milwaukee,"N 17th St and W Concordia Ave",0,1,0,0,0,N/A
3011453,"August 31, 2024",Wisconsin,Milwaukee,"5800 block of N 34th St",0,1,0,0,0,N/A
